S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Ethylene_ppm,Methane_ppm
2613.17,1741.55,1266.99,1395.29,564.51,810.81,1293.08,1372.09,3597.43,2888.88,1293.49,998.93,522.35,520.55,1339.35,986.14,0.0,0.0
2266.9,1826.53,2992.18,3333.62,2493.39,3165.9,2926.3,3322.64,3240.24,2594.55,2229.3,2133.18,2247.09,2371.38,2350.99,1946.8,6.67,83.33
2309.91,1702.63,1320.13,1492.06,2459.95,3544.97,1737.29,2184.67,3294.67,2640.93,981.63,1002.27,2409.36,2444.3,1250.89,1148.01,0.0,250.0
2284.56,1857.8,2391.59,2553.12,804.16,1028.34,2576.51,2707.34,3366.11,2682.16,2407.36,1950.75,741.07,764.59,2529.83,1933.11,0.0,0.0
2307.94,1697.73,2678.5,3007.3,2563.65,3305.9,2441.78,2843.35,3304.75,2638.07,1780.04,1837.47,2323.24,2457.42,1744.92,1534.35,0.0,0.0
2752.44,1804.94,4043.11,4456.13,2699.99,3314.55,3978.25,4389.77,3747.12,2952.73,3481.37,2997.67,2432.47,2625.09,3473.68,2779.5,10.0,83.33
2918.42,1752.33,3793.41,4051.46,1150.03,1336.0,3922.19,4167.13,3903.6,3118.95,3785.68,3008.41,1026.36,1113.12,3807.05,2935.01,13.33,0.0
2335.12,1683.05,2964.76,3321.77,2807.2,3598.94,2699.2,3145.06,3417.48,2736.85,1985.25,2017.37,2531.1,2701.3,1959.82,1703.08,0.0,106.67
2345.28,1762.9,1026.96,1154.08,554.16,798.08,1116.94,1186.16,3352.75,2697.36,1045.99,832.73,506.16,499.69,1122.17,848.03,0.0,0.0
2819.76,1604.28,3578.8,3882.55,1638.57,1906.28,3492.32,3725.62,3968.72,3133.26,3318.02,2706.82,1456.27,1568.44,3279.16,2568.79,10.0,0.0
2128.15,1852.31,925.97,1041.62,602.61,849.37,960.66,1029.13,3234.53,2607.47,849.56,718.21,581.25,559.97,935.3,716.9,0.0,0.0
2194.59,1834.96,1303.68,1470.82,857.23,1100.07,1203.71,1312.42,3115.03,2499.75,1121.97,969.67,803.78,798.27,1072.46,846.31,0.0,0.0
2823.51,1608.66,4354.8,4768.17,3082.08,3824.45,4154.4,4646.71,3998.95,3137.75,3625.78,3132.41,2752.97,3033.52,3568.31,2867.55,10.0,0.0
2362.17,1673.06,2755.36,3113.35,2839.59,3821.34,2759.86,3256.81,3462.76,2766.22,1768.09,1930.56,2599.98,2782.96,1976.61,1729.0,0.0,133.33
2741.87,1690.16,3870.95,4254.56,3005.1,3875.65,3656.06,4116.35,3815.12,3020.54,3039.33,2741.6,2717.07,2958.2,3029.09,2470.32,6.67,123.33
2198.46,1813.79,2494.66,2815.22,2391.09,3064.0,2328.68,2706.55,3202.4,2568.79,1725.19,1740.88,2146.37,2277.69,1716.47,1490.34,0.0,83.33
2258.82,1706.87,1008.39,1130.84,630.49,863.95,1042.42,1119.36,3279.73,2649.52,914.52,764.03,595.48,563.05,999.32,764.41,0.0,0.0
2376.87,1826.07,2811.74,3156.32,2429.95,3089.33,2622.5,2984.76,3373.68,2707.34,2187.82,2004.69,2175.26,2325.72,2112.85,1740.65,0.0,83.33
2443.8,1749.18,2630.8,2855.44,1073.06,1266.78,2823.78,3013.64,3446.85,2736.32,2494.92,2058.17,989.68,1035.67,2669.09,2060.77,8.33,0.0
2384.1,1670.85,1829.72,2042.57,1193.7,1497.87,1561.26,1729.89,3360.01,2695.0,1458.41,1261.62,1084.85,1123.38,1366.2,1076.26,0.0,0.0
2375.62,1805.4,4063.68,4549.24,4109.22,5468.67,3622.76,4220.25,3306.48,2624.83,2528.55,2662.56,3700.52,4100.15,2417.89,2191.93,0.0,293.33
2805.07,1616.34,5436.41,5863.67,3342.89,4235.07,5182.37,5693.09,3982.39,3144.21,4734.87,3961.1,3016.67,3324.66,4567.53,3668.52,18.33,123.33
2417.39,1604.06,956.75,1064.89,531.01,786.14,1044.0,1130.43,3417.19,2757.21,957.93,777.25,504.54,487.68,1060.7,795.8,0.0,0.0
2536.73,1606.69,1265.13,1393.81,579.06,832.16,1289.14,1379.25,3519.34,2837.44,1295.57,1023.0,546.73,532.81,1318.46,985.75,0.0,0.0
2620.42,1680.83,1303.47,1430.06,594.38,836.36,1315.96,1392.33,3602.85,2870.25,1293.91,1025.37,572.51,559.24,1337.05,992.83,0.0,0.0
2588.36,1628.66,3839.71,4217.29,2669.09,3286.34,3716.12,4113.76,3647.27,2903.77,3194.18,2779.23,2411.62,2609.28,3176.35,2548.25,8.33,73.33
2671.44,1792.03,3798.06,4173.99,2692.9,3345.21,3688.62,4073.02,3705.11,2940.46,3159.7,2795.2,2412.37,2598.17,3144.78,2536.22,8.33,86.67
2437.75,1610.2,979.07,1074.86,533.9,792.77,1055.33,1116.94,3451.27,2745.04,965.75,784.62,491.8,488.58,1084.05,812.9,0.0,0.0
2359.19,1667.96,3922.5,4364.2,3855.0,5109.56,3507.75,4109.22,3389.41,2679.02,2497.2,2578.56,3472.8,3850.0,2416.89,2146.37,0.0,233.33
2997.95,1610.42,4220.58,4513.5,1287.06,1463.76,4360.17,4617.43,4051.46,3223.43,4296.68,3359.43,1146.99,1222.12,4216.63,3279.73,0.0,0.0
2600.49,1764.71,4129.66,4501.17,2761.45,3431.56,4054.03,4472.82,3578.8,2815.49,3430.98,2991.08,2489.33,2709.45,3465.12,2777.37,10.0,83.33
2681.11,1752.55,3597.43,3962.68,2668.04,3339.7,3505.67,3877.22,3653.94,2899.43,2913.26,2609.03,2415.13,2607.73,2926.03,2370.14,6.67,83.33
3388.83,1712.45,4371.93,4675.04,1240.6,1423.05,4471.79,4717.23,4378.32,3471.32,4390.44,3473.39,1122.17,1196.76,4337.39,3346.37,16.67,0.0
2398.85,1654.68,905.8,1027.95,629.02,884.16,926.36,995.97,3316.86,2653.95,824.72,702.9,603.89,579.06,857.43,676.86,0.0,0.0
2376.12,1732.58,1114.13,1235.67,543.84,792.39,1191.05,1226.22,3364.95,2718.13,1114.53,897.09,504.9,502.74,1185.96,886.48,6.67,0.0
2232.46,1717.59,971.43,1083.45,628.1,896.32,973.19,1056.52,3259.1,2625.61,877.61,740.32,613.42,581.79,926.16,718.02,0.0,0.0
2275.97,1920.38,2274.25,2437.0,776.87,992.43,2524.46,2650.83,3231.11,2600.49,2318.06,1891.31,694.52,731.88,2494.41,1906.75,6.67,0.0
2593.0,1751.65,3870.64,4305.01,3131.57,3946.84,3712.45,4176.28,3614.61,2873.22,3017.78,2744.77,2794.4,3080.69,3022.74,2477.91,6.67,133.33
2222.49,1838.83,1391.07,1569.53,2092.82,2958.47,1656.67,2014.78,3148.71,2506.87,1087.45,1054.93,2071.44,2050.6,1271.12,1090.65,0.0,183.33
2383.35,1630.86,990.07,1089.45,533.17,789.36,1065.88,1125.6,3374.26,2704.98,970.84,794.67,505.44,496.64,1066.28,794.67,10.0,0.0
2409.11,1691.5,3001.8,3353.33,2796.0,3604.06,2758.27,3199.85,3496.47,2773.39,2001.17,2028.43,2543.9,2749.53,2006.57,1750.98,0.0,106.67
2275.97,1768.99,2594.81,2927.39,1864.21,2288.74,2094.25,2342.31,3167.31,2520.89,1877.51,1767.18,1634.38,1735.72,1600.99,1334.96,0.0,0.0
2948.91,1619.2,4275.09,4662.78,2907.29,3651.51,4109.54,4537.54,3976.34,3131.29,3580.0,3095.19,2641.72,2885.64,3544.97,2844.15,10.0,90.0
2342.55,1759.53,2089.01,2386.35,2280.88,3054.84,2275.72,2654.73,3419.83,2739.49,1430.06,1537.16,2074.52,2187.33,1663.76,1438.36,6.67,76.67
2679.81,1692.83,2961.75,3208.36,1214.34,1450.94,3016.67,3214.32,3747.43,2969.96,2844.69,2273.52,1114.93,1177.62,2892.12,2229.3,8.33,0.0
2657.86,1720.49,4313.0,4737.7,3263.68,4069.8,4053.39,4544.42,3772.08,2980.1,3545.27,3091.28,2882.39,3204.1,3377.75,2741.07,6.67,136.67
2274.99,1785.92,3932.92,4410.7,4029.64,5250.58,3567.11,4145.93,3202.4,2540.06,2492.63,2617.83,3562.02,3973.8,2400.35,2139.65,0.0,260.0
2596.88,1782.08,3619.74,3961.1,2729.72,3453.92,3488.18,3892.91,3614.91,2868.9,2887.8,2613.69,2466.52,2670.13,2893.75,2333.63,6.67,96.67
2793.07,1683.27,1875.91,2054.39,715.78,934.52,1799.27,1867.65,3802.4,3048.74,1941.92,1472.75,658.52,667.04,1778.92,1342.07,0.0,0.0
2484.76,1623.16,1163.4,1301.39,578.88,830.25,1232.59,1297.65,3475.46,2791.47,1160.56,924.8,548.54,519.29,1233.41,927.72,0.0,0.0
2433.97,1716.02,1217.41,1348.57,1208.2,2066.22,1423.68,1605.15,3348.69,2672.48,1145.17,968.29,1394.24,1184.74,1314.71,1051.75,0.0,133.33
2477.91,1647.61,2385.6,2657.6,1563.0,1907.44,2001.88,2219.08,3472.21,2748.47,1842.49,1660.21,1400.58,1489.05,1673.51,1340.82,0.0,0.0
2609.28,1722.06,3344.34,3599.84,1626.01,1926.62,3187.95,3404.02,3649.39,2919.51,2985.31,2481.46,1434.74,1549.09,2945.09,2299.56,8.33,0.0
2762.51,1686.16,4537.19,4947.81,3146.46,3879.1,4358.16,4827.33,3891.65,3078.18,3765.29,3257.09,2791.21,3074.84,3727.16,3009.23,11.67,106.67
2560.05,1736.84,1204.32,1340.61,554.89,797.32,1254.19,1335.17,3544.08,2828.33,1227.45,980.06,512.99,520.37,1274.02,965.36,0.0,0.0
2381.85,1658.67,1345.63,1503.89,888.79,1142.14,1197.58,1324.93,3319.75,2665.17,1111.51,953.63,819.57,833.69,1071.27,851.86,0.0,0.0
2530.34,1757.73,3670.04,4002.14,2449.09,2997.4,3571.0,3945.25,3563.21,2826.99,3089.33,2678.24,2192.17,2399.35,3086.82,2460.96,8.33,66.67
2463.49,1688.39,1075.66,1204.11,560.33,823.0,1129.23,1206.98,3452.44,2766.75,1085.05,858.96,518.21,521.45,1156.1,874.14,0.0,0.0
3088.21,1613.71,2828.06,3047.36,891.11,1084.05,2717.07,2844.69,4065.29,3247.09,2948.37,2251.98,789.74,842.86,2656.82,2031.02,0.0,0.0
2669.87,1802.9,4094.33,4464.3,2700.78,3328.42,3983.98,4379.67,3660.92,2888.61,3511.91,3020.54,2432.21,2623.01,3462.17,2761.98,10.0,83.33
2294.64,1697.51,944.26,1062.5,624.43,886.09,981.23,1055.93,3257.09,2612.13,853.21,735.07,575.42,561.42,925.0,714.85,0.0,0.0
2298.82,1793.84,4143.65,4624.74,4231.78,5565.07,3690.45,4340.73,3223.99,2551.58,2610.58,2743.19,3745.27,4197.57,2464.24,2229.54,0.0,240.0
2323.74,1764.26,2539.8,2873.76,2438.76,3155.75,2332.89,2733.68,3262.82,2612.65,1675.5,1740.43,2187.82,2330.42,1682.16,1474.03,0.0,83.33
2262.25,1812.66,1496.36,1668.63,943.48,1184.13,1373.78,1522.23,3339.12,2675.88,1269.05,1069.87,862.8,882.23,1251.51,964.58,0.0,0.0
2533.15,1752.1,3656.06,4003.42,2439.77,3017.5,3571.0,3963.95,3568.9,2814.15,3096.58,2688.19,2184.43,2397.34,3088.21,2466.01,8.33,66.67
2382.35,1669.96,1210.04,1334.96,751.6,995.97,1170.91,1270.71,3339.99,2671.96,1057.52,897.29,703.83,701.6,1091.85,847.46,0.0,233.33
2783.22,1680.39,4044.71,4482.71,2994.92,3732.68,3743.43,4135.51,3950.0,3128.49,3376.59,2907.02,2686.35,2931.2,3079.02,2507.63,0.0,106.67
2255.4,1791.12,1106.69,1253.98,698.8,941.53,1141.13,1247.6,3346.08,2693.43,1025.18,851.86,661.3,647.44,1078.25,833.88,0.0,0.0
2289.47,1636.8,2522.68,2826.99,2383.1,3071.78,2330.42,2704.98,3366.98,2691.07,1702.19,1713.79,2164.17,2301.29,1673.95,1460.33,0.0,73.33
2671.7,1736.17,3768.07,4145.93,2907.29,3668.82,3576.1,4025.8,3690.45,2947.28,2991.63,2676.14,2614.72,2851.67,2955.47,2414.38,6.67,100.0
3006.48,1605.37,4602.84,5040.76,3464.53,4367.56,4377.65,4883.0,4008.53,3149.0,3726.54,3270.27,3120.92,3389.41,3644.54,2965.31,10.0,143.33
2613.17,1720.05,4482.03,4913.35,3289.78,4110.84,4291.03,4771.01,3706.94,2932.56,3611.89,3214.89,2912.72,3255.38,3592.02,2898.35,10.0,136.67
2803.47,1690.61,2347.27,2580.63,815.38,1029.13,2202.1,2313.12,3881.61,3108.32,2478.42,1866.96,741.82,765.91,2176.7,1660.66,0.0,0.0
2389.34,1601.65,1833.36,2024.66,1227.45,1513.81,1538.24,1704.86,3355.07,2666.74,1436.87,1271.12,1105.69,1120.36,1294.95,1060.11,0.0,0.0
2723.66,1687.94,4452.39,4899.96,3581.2,4533.07,4176.61,4717.93,3826.0,3031.58,3478.12,3115.03,3172.96,3527.38,3381.54,2777.11,8.33,163.33
2392.59,1664.42,3480.48,3879.41,3423.93,4533.41,3162.24,3699.3,3369.89,2681.38,2188.06,2310.65,3094.63,3392.92,2181.29,1931.26,0.0,183.33
2316.82,1722.28,3136.63,3511.31,2932.29,3891.02,2839.86,3297.84,3362.62,2683.99,2098.06,2116.91,2667.52,2854.09,2056.04,1787.95,0.0,0.0
2281.12,1666.63,3914.93,4380.34,3872.21,5102.13,3494.99,4110.19,3376.88,2667.78,2515.53,2583.46,3464.24,3864.38,2408.61,2145.41,0.0,233.33
2486.54,1754.13,3626.08,3978.89,2429.95,3001.52,3539.3,3902.03,3510.42,2786.95,3027.16,2663.08,2204.52,2369.64,3021.09,2411.37,8.33,66.67
2182.26,1946.1,936.08,1072.07,567.23,832.16,1008.58,1081.05,3257.95,2632.1,896.9,742.39,540.22,527.22,986.53,741.07,0.0,0.0
2675.88,1701.3,4378.99,4825.18,3407.24,4344.42,4117.32,4625.79,3750.2,2972.7,3434.79,3070.39,3061.5,3371.06,3360.01,2757.74,8.33,146.67
2829.4,1617.0,4325.35,4751.5,3055.67,3819.16,4181.84,4627.88,4000.87,3141.96,3621.55,3143.37,2761.98,3010.61,3548.56,2862.71,10.0,103.33
2794.14,1713.12,2480.96,2689.5,900.96,1109.91,2625.61,2765.69,3782.27,3037.11,2497.71,1976.14,815.57,853.97,2575.73,1983.62,6.67,0.0
2235.39,1729.89,1331.82,1502.39,877.61,1134.67,1237.72,1330.57,3246.8,2599.72,1142.95,967.12,799.6,802.45,1099.67,863.76,0.0,0.0
2274.01,1767.18,1440.28,1607.56,957.54,1220.28,1268.43,1419.44,3189.93,2535.45,1171.52,1023.0,895.16,886.48,1101.47,884.93,0.0,0.0
2944.0,1722.95,4163.86,4637.28,3663.96,4808.03,3764.06,4309.34,4025.8,3195.31,3104.12,2854.36,3314.55,3630.92,2853.29,2410.12,0.0,206.67
2399.35,1703.75,3125.12,3509.23,2953.28,3872.83,2838.25,3298.99,3348.98,2677.97,2082.36,2114.52,2662.04,2859.21,2055.81,1787.05,0.0,0.0
2295.38,1693.5,1175.18,1313.88,769.69,1023.79,1126.2,1223.56,3245.09,2596.62,1025.77,860.11,724.95,708.5,1037.06,808.91,0.0,0.0
2155.02,1952.14,3972.21,4226.17,1547.79,1747.16,4227.82,4521.05,3143.37,2476.14,3693.81,3148.71,1392.55,1562.13,4011.4,3134.1,16.67,0.0
2902.41,1606.91,4316.01,4717.23,3038.22,3822.58,4203.81,4603.19,4005.33,3149.84,3606.77,3137.19,2737.64,2977.08,3548.26,2872.95,10.0,103.33
2312.13,1771.02,2013.84,2253.45,1389.38,1727.21,1704.19,1892.92,3311.67,2660.99,1494.86,1397.41,1231.97,1291.0,1413.71,1152.46,16.67,0.0
2740.02,1770.34,3838.46,4260.18,2725.77,3356.23,3706.33,4102.42,3713.37,2945.37,3198.43,2798.93,2443.29,2657.34,3144.78,2525.23,8.33,83.33
2054.15,1804.94,1046.58,1174.77,708.5,959.1,1012.33,1101.88,3220.58,2577.02,909.48,788.79,669.82,651.13,945.24,727.94,0.0,0.0
3172.68,1728.77,4684.51,4995.24,1326.81,1497.44,4812.31,5127.79,4202.5,3346.66,4686.97,3699.91,1188.0,1285.2,4648.45,3603.45,20.0,0.0
2317.07,1662.21,1881.65,2102.35,1252.54,1563.22,1588.52,1746.04,3295.54,2610.32,1479.61,1302.64,1123.18,1148.41,1346.05,1076.66,0.0,0.0
2082.12,1821.52,4091.1,4576.51,4157.66,5499.5,3645.15,4275.76,3243.38,2556.46,2568.27,2686.61,3713.67,4105.98,2470.82,2228.33,0.0,290.0
2833.96,1600.99,3225.7,3455.39,1194.52,1384.52,3354.2,3544.97,3956.66,3122.88,3164.77,2529.83,1085.05,1149.42,3256.52,2519.1,10.0,0.0
2982.84,1612.83,4186.43,4482.37,1210.45,1425.17,4353.8,4613.26,4051.46,3207.22,4243.65,3352.46,1094.46,1161.37,4231.12,3271.7,18.33,0.0
2298.33,1750.76,2392.84,2670.65,2201.37,2809.34,2226.87,2569.04,3296.4,2631.58,1644.74,1645.85,1993.44,2125.52,1672.84,1400.37,0.0,66.67
2301.04,1693.06,1058.91,1195.13,710.55,961.05,1049.56,1140.32,3257.38,2614.46,954.8,799.6,659.26,651.87,987.32,760.45,0.0,0.0
2267.88,1716.47,1203.09,1343.96,784.62,1034.28,1148.41,1264.51,3261.67,2606.44,1055.73,891.69,743.7,736.19,1075.46,828.72,0.0,183.33
2060.77,1875.22,1000.11,1127.81,660.56,902.12,1001.68,1091.45,3067.89,2472.34,914.13,764.97,617.27,620.02,944.26,741.07,0.0,0.0
3040.43,1716.25,3435.38,3721.94,1492.27,2064.56,3726.54,4014.6,4056.28,3248.23,3430.1,2747.68,1584.58,1506.48,3541.69,2773.12,11.67,206.67
2366.9,1655.35,973.19,1090.45,653.17,936.28,987.12,1073.66,3320.33,2671.7,879.92,733.57,603.16,594.02,933.94,724.76,0.0,0.0
2248.07,1907.44,1353.81,1507.13,565.96,789.74,1403.33,1470.6,3170.42,2554.92,1433.25,1136.69,535.34,517.13,1415.19,1078.05,0.0,0.0
2532.64,1624.26,1285.4,1432.19,586.17,840.18,1327.85,1396.56,3535.72,2841.2,1298.48,1025.77,556.16,554.89,1339.35,1004.64,0.0,0.0
2696.31,1646.73,3235.67,3610.08,2788.01,3566.21,2962.03,3388.83,3719.49,2966.95,2469.3,2263.47,2539.29,2698.94,2318.3,1919.68,0.0,100.0
2435.48,1652.47,1709.55,1884.41,1056.52,1309.71,1551.26,1700.63,3427.75,2731.3,1452.64,1220.07,960.66,1001.09,1396.14,1095.26,0.0,0.0
2314.35,1776.88,3913.36,4372.27,3840.64,5041.5,3472.21,4088.19,3344.63,2658.91,2502.29,2593.26,3437.44,3799.92,2391.59,2130.78,0.0,0.0
2797.6,1691.05,4570.98,4985.0,3122.32,3880.04,4387.75,4872.91,3943.67,3092.12,3823.52,3289.5,2812.01,3096.3,3764.37,3009.78,11.67,106.67
2324.73,1666.19,1610.86,1816.75,2459.95,3432.74,1945.41,2392.59,3344.92,2679.54,1159.55,1178.84,2372.88,2465.51,1422.41,1264.92,0.0,183.33
2713.92,1694.62,2852.21,3079.3,1101.88,1307.84,2990.25,3178.61,3756.05,2983.94,2798.13,2236.36,1011.74,1055.53,2898.35,2218.84,8.33,163.33
2179.6,1821.3,2505.09,2817.89,2388.6,3065.67,2349.0,2725.24,3208.07,2550.56,1716.02,1748.51,2169.95,2277.69,1722.95,1491.42,0.0,83.33
2695.53,1702.19,2881.04,3127.08,1133.06,1336.42,2984.21,3179.46,3754.2,2988.06,2847.37,2250.27,1024.38,1073.46,2840.93,2224.43,8.33,100.0
2225.16,1924.08,1157.11,1270.91,535.88,763.65,1185.76,1257.9,3164.77,2544.41,1169.89,947.77,505.08,501.13,1225.61,916.46,10.0,0.0
2655.78,1736.61,4066.9,4498.09,3225.7,4072.7,3789.39,4280.07,3703.58,2903.77,3116.99,2840.13,2857.32,3154.06,3058.17,2514.26,6.67,120.0
2697.1,1695.73,2866.21,3100.21,1128.82,1326.81,2993.55,3191.63,3773.93,2998.5,2801.6,2229.54,1015.1,1068.67,2882.39,2238.8,8.33,170.0
2273.03,1768.54,1962.85,2204.76,1328.06,1648.5,1626.89,1797.46,3185.96,2522.16,1509.07,1364.52,1195.74,1243.48,1340.82,1079.65,0.0,0.0
2524.97,1604.93,1888.08,2019.72,802.83,1080.45,2332.15,2495.42,3526.19,2826.19,1817.88,1560.39,752.91,750.28,2314.11,1805.85,10.0,0.0
2223.22,1842.49,3307.63,3712.14,3295.82,4305.67,3029.37,3529.17,3194.46,2530.08,2173.09,2248.8,2957.38,3210.63,2110.7,1885.1,0.0,0.0
2380.36,1655.13,2121.93,2422.41,2248.56,2952.73,2160.32,2541.85,3373.97,2711.81,1339.77,1500.66,2049.42,2162.24,1537.38,1367.46,0.0,70.0
2234.41,1701.97,1114.13,1253.57,679.83,937.83,1119.56,1205.14,3282.89,2646.92,993.61,848.61,651.5,636.93,1039.64,816.9,0.0,0.0
2994.92,1607.13,4129.98,4516.24,2798.13,3541.09,4030.92,4432.7,3978.25,3143.65,3538.71,3030.75,2574.19,2750.06,3483.15,2792.27,10.0,83.33
2356.21,1699.51,2839.05,3200.7,2705.24,3463.65,2616.79,3043.76,3369.6,2687.92,1938.21,1953.07,2439.01,2587.33,1923.85,1665.97,0.0,100.0
2656.3,1729.44,3163.65,3362.91,954.61,1217.41,3370.18,3541.99,3660.01,2928.48,3211.48,2577.02,876.26,920.73,3255.66,2522.42,10.0,0.0
2839.86,1603.84,3199.28,3456.57,1190.65,1392.33,3356.23,3549.45,3950.0,3120.36,3192.76,2550.56,1069.47,1148.61,3243.09,2512.98,10.0,0.0
2480.7,1619.2,1238.96,1359.69,565.23,814.43,1282.71,1368.72,3479.0,2780.56,1236.49,986.53,539.32,537.33,1291.21,978.49,0.0,0.0
3275.14,1727.43,4268.79,4576.86,1242.25,1424.32,4386.4,4646.71,4283.72,3393.21,4289.37,3383.29,1106.69,1185.14,4223.21,3303.6,16.67,0.0
2182.26,1958.43,945.63,1075.66,584.89,811.76,1018.85,1083.25,3278.01,2631.06,882.23,744.64,549.09,532.99,988.11,755.17,0.0,0.0
2307.94,1634.38,1160.36,1307.42,790.31,1017.66,1120.16,1231.15,3308.5,2658.64,1025.97,864.91,742.76,729.44,1023.4,797.32,0.0,0.0
2726.03,1649.38,3213.19,3452.15,1018.45,1244.72,3458.63,3666.39,3743.74,2976.81,3278.87,2595.33,940.95,989.88,3365.24,2598.17,11.67,0.0
3202.97,1715.35,3760.05,4032.84,1119.56,1310.13,3912.1,4124.14,4211.04,3352.17,3807.05,2993.55,1002.27,1074.86,3804.88,2956.01,13.33,0.0
2467.28,1721.39,1222.33,1351.92,558.33,812.71,1283.75,1350.24,3378.63,2707.61,1232.59,969.27,532.27,515.87,1285.61,973.78,0.0,0.0
2349.75,1653.36,4046.32,4518.99,4140.07,5503.41,3615.51,4258.86,3402.26,2715.49,2513.75,2660.21,3717.04,4079.47,2428.19,2190.23,0.0,280.0
2655.26,1788.86,2955.74,3191.34,1194.72,1402.91,3001.8,3204.38,3649.09,2879.96,2836.1,2296.61,1092.86,1167.05,2878.88,2219.57,8.33,0.0
2184.92,2223.7,958.71,1076.46,579.79,839.99,1031.31,1095.46,3246.52,2612.39,917.43,759.88,551.08,543.84,988.11,764.59,0.0,0.0
2303.75,1633.28,2526.76,2850.87,2386.6,3067.06,2312.63,2709.18,3364.66,2713.65,1691.28,1714.24,2185.16,2306.95,1671.95,1450.51,0.0,73.33
2400.1,1599.02,2541.34,2840.66,1825.16,2243.92,2043.52,2308.19,3358.55,2681.38,1875.45,1709.1,1598.14,1687.94,1611.07,1331.61,0.0,0.0
2318.3,1613.05,854.93,965.95,520.19,782.35,979.07,1023.59,3338.25,2695.0,874.34,724.01,486.97,467.32,961.64,747.27,0.0,0.0
2755.62,1622.94,2755.62,3082.08,2444.05,3124.28,2573.93,2956.56,3709.08,2952.19,2031.72,1916.68,2218.84,2357.7,2018.31,1672.18,0.0,73.33
2721.55,1915.06,3252.23,3547.66,928.3,1084.65,3116.15,3229.12,3668.22,2951.37,3447.14,2678.5,821.28,890.72,3050.4,2369.64,0.0,0.0
2611.36,1721.84,2793.87,3024.4,1018.45,1195.95,2938.01,3112.79,3636.06,2920.32,2784.29,2213.98,915.1,954.41,2843.35,2177.43,8.33,0.0
2997.95,1606.25,4247.95,4531.01,1228.07,1455.21,4446.27,4695.05,4062.07,3240.52,4297.68,3399.05,1107.7,1182.91,4302.34,3328.99,18.33,0.0
2578.56,1929.63,2208.89,2408.36,727.94,923.64,2092.11,2167.78,3517.26,2848.45,2370.39,1825.85,657.05,699.92,2085.45,1583.27,0.0,0.0
2336.36,1776.43,4120.57,4602.84,4199.21,5548.13,3670.04,4316.34,3292.08,2598.94,2568.53,2717.07,3750.81,4166.15,2480.96,2219.81,0.0,296.67
2336.61,1597.92,3137.47,3511.31,3013.09,4011.4,2900.52,3360.3,3503.3,2805.87,2041.63,2115.95,2756.68,2950.55,2088.3,1821.52,0.0,133.33
2528.55,1607.78,1227.45,1355.91,571.78,828.15,1264.09,1336.42,3512.21,2842.27,1239.37,952.46,536.97,527.04,1299.73,958.32,0.0,0.0
2461.97,1670.18,2527.02,2706.03,1051.55,1302.01,3288.06,3528.87,3421.88,2745.83,2258.09,2056.04,976.33,989.88,3145.06,2476.39,16.67,0.0
2309.91,1637.25,2638.07,2960.38,2437.75,3132.13,2382.35,2767.02,3363.78,2660.73,1778.01,1793.16,2220.79,2347.52,1718.26,1492.92,0.0,73.33
2319.29,1703.53,1566.48,1731.01,934.72,1211.88,1575.85,1722.95,3303.88,2649.0,1322.22,1156.71,894.2,894.2,1414.13,1118.95,8.33,0.0
2507.38,1711.56,1174.77,1299.52,552.35,794.67,1225.4,1291.21,3417.78,2733.68,1180.06,940.17,521.99,502.92,1230.74,934.72,6.67,0.0
2448.33,1622.94,1901.67,2046.35,801.5,1067.68,2415.13,2567.76,3420.41,2740.54,1811.07,1586.33,738.25,752.54,2353.97,1848.42,10.0,0.0
2869.17,1611.95,3346.08,3596.83,1368.3,1606.25,3383.0,3593.22,3841.58,3051.79,3210.06,2571.62,1230.74,1315.96,3240.81,2503.82,10.0,0.0
2733.15,1682.39,3295.54,3563.81,1179.85,1347.94,3435.09,3652.42,3739.13,2979.0,3288.63,2584.75,1071.07,1133.46,3305.9,2559.02,0.0,0.0
2961.75,1758.63,3575.8,3835.66,1080.85,1279.4,3667.61,3877.85,3948.42,3149.28,3600.74,2853.83,986.73,1040.03,3552.44,2743.45,11.67,0.0
2443.54,1616.12,1040.63,1149.83,530.47,792.96,1108.7,1174.57,3435.09,2761.71,1037.06,835.02,515.69,491.27,1122.98,844.97,0.0,0.0
2648.22,1703.53,1811.07,1998.36,668.15,863.95,1735.72,1825.16,3745.58,2998.5,1881.19,1429.0,596.03,609.38,1755.03,1310.75,0.0,0.0
2451.11,1674.17,2045.88,2205.98,785.19,1047.38,2363.91,2473.61,3481.67,2778.44,2044.22,1681.05,727.76,750.84,2316.33,1776.21,6.67,0.0
2400.35,1728.1,1142.95,1266.57,683.92,943.29,1201.46,1283.75,3389.41,2714.44,1044.8,879.34,650.76,628.47,1147.2,892.27,16.67,0.0
2727.61,1689.72,3844.39,4295.02,3039.33,3908.63,3675.82,4126.41,3784.13,2996.57,3035.45,2736.32,2756.15,2991.9,3005.65,2487.8,6.67,123.33
2318.06,1692.83,1773.5,2029.13,2971.6,4104.04,2369.64,2946.18,3325.24,2661.51,1141.54,1344.58,2824.58,2953.83,1537.59,1455.63,0.0,250.0
3127.64,1600.77,3294.67,3580.0,996.76,1194.32,3281.74,3427.45,4116.35,3273.42,3401.39,2635.22,921.11,951.68,3183.7,2458.94,0.0,0.0
