PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE,Hydraulic_accumulator
173.02,122.52,1.09,0.0,8.39,8.35,2611.01,3.26,8.89,57.31,60.91,58.9,52.69,0.73,18.69,1.49,29.74,90.0
173.03,122.51,1.09,0.0,8.39,8.35,2610.69,3.26,8.9,57.32,60.84,58.92,52.68,0.73,18.77,1.49,29.73,90.0
155.81,104.45,1.64,0.0,8.4,8.35,2377.22,6.3,8.9,57.39,61.19,58.89,52.65,0.64,18.81,1.5,56.6,90.0
172.99,122.75,1.1,0.0,8.4,8.35,2609.32,3.3,8.9,57.23,61.07,58.9,52.64,0.71,18.85,1.5,30.54,90.0
172.95,122.76,1.1,0.0,8.4,8.36,2609.04,3.31,8.91,57.26,60.92,58.8,52.61,0.72,18.67,1.48,30.63,90.0
155.87,104.83,1.64,0.0,8.41,8.36,2379.37,6.33,8.91,57.35,61.22,58.71,52.56,0.64,18.64,1.48,57.25,90.0
172.98,122.78,1.11,0.0,8.4,8.36,2610.43,3.3,8.91,57.14,61.06,58.76,52.51,0.71,18.94,1.5,30.5,90.0
172.96,122.74,1.1,0.0,8.4,8.36,2609.37,3.3,8.9,57.15,60.86,58.74,52.51,0.72,18.85,1.49,30.51,90.0
166.75,116.24,1.29,0.0,8.41,8.36,2525.74,4.31,8.91,57.16,60.94,58.76,52.55,0.7,18.78,1.49,39.28,90.0
172.99,122.79,1.1,0.0,8.4,8.36,2609.31,3.3,8.91,57.11,60.8,58.72,52.51,0.73,18.79,1.49,30.55,90.0
172.98,122.77,1.11,0.01,8.4,8.35,2609.78,3.29,8.91,57.14,60.73,58.75,52.51,0.72,18.86,1.5,30.42,90.0
172.93,122.71,1.1,0.0,8.41,8.36,2608.42,3.3,8.91,57.14,60.68,58.72,52.51,0.72,18.82,1.49,30.45,90.0
172.88,122.7,1.1,0.0,8.4,8.35,2608.16,3.3,8.9,57.16,60.66,58.75,52.51,0.73,18.84,1.5,30.44,90.0
172.8,122.9,1.1,0.01,8.4,8.35,2607.82,3.32,8.9,57.14,60.65,58.78,52.54,0.73,18.88,1.5,30.89,90.0
180.54,131.01,0.87,0.0,8.4,8.35,2708.45,2.09,8.9,57.17,60.58,58.85,52.56,0.74,18.94,1.51,19.78,90.0
172.67,122.34,1.12,1.41,8.39,8.35,2606.5,3.36,8.89,57.13,60.42,58.95,52.64,0.77,19.02,1.51,29.98,90.0
155.63,104.91,1.66,1.13,8.39,8.35,2375.1,6.34,8.89,57.3,61.01,58.91,52.72,0.65,18.68,1.48,57.68,90.0
172.94,123.07,1.11,0.54,8.4,8.35,2608.34,3.31,8.9,57.09,60.89,58.9,52.68,0.71,18.74,1.49,30.89,90.0
172.94,123.03,1.12,0.0,8.4,8.35,2606.71,3.3,8.9,57.17,60.76,58.83,52.66,0.71,18.65,1.48,30.81,90.0
155.69,104.97,1.67,0.0,8.4,8.35,2374.58,6.34,8.91,57.3,61.13,58.77,52.62,0.63,18.58,1.47,57.61,90.0
172.96,123.07,1.12,0.0,8.41,8.36,2608.66,3.31,8.91,57.12,60.99,58.72,52.51,0.7,18.73,1.49,30.9,90.0
172.95,123.06,1.12,0.0,8.4,8.36,2609.86,3.3,8.91,57.12,60.84,58.75,52.51,0.72,18.82,1.5,30.71,90.0
172.93,123.04,1.12,0.0,8.41,8.36,2609.42,3.31,8.91,57.16,60.75,58.72,52.52,0.72,18.79,1.49,30.82,90.0
155.62,105.12,1.66,0.0,8.41,8.36,2375.57,6.33,8.92,57.26,61.1,58.68,52.51,0.64,18.7,1.48,57.58,90.0
172.88,123.21,1.12,0.0,8.4,8.35,2608.29,3.3,8.91,57.04,60.95,58.7,52.51,0.7,18.76,1.49,30.9,90.0
172.86,123.19,1.12,0.0,8.41,8.36,2605.57,3.3,8.91,57.08,60.77,58.63,52.51,0.72,18.55,1.47,30.85,90.0
172.84,123.14,1.12,0.0,8.4,8.36,2604.22,3.3,8.92,57.11,60.7,58.63,52.5,0.72,18.6,1.47,30.73,90.0
172.86,123.18,1.12,0.0,8.4,8.36,2604.9,3.3,8.91,57.1,60.64,58.67,52.5,0.72,18.66,1.48,30.81,90.0
172.86,123.17,1.12,0.0,8.4,8.36,2605.32,3.3,8.91,57.08,60.6,58.72,52.52,0.71,18.73,1.49,30.82,90.0
172.79,123.11,1.12,0.0,8.4,8.36,2604.4,3.3,8.91,57.11,60.58,58.72,52.52,0.72,18.72,1.49,30.76,90.0
166.58,116.6,1.3,0.03,8.4,8.36,2520.68,4.34,8.91,57.18,60.78,58.72,52.53,0.69,18.68,1.48,39.89,90.0
172.82,123.15,1.12,0.0,8.4,8.36,2604.76,3.31,8.91,57.12,60.69,58.73,52.51,0.72,18.79,1.49,30.99,90.0
172.83,123.12,1.12,0.0,8.4,8.36,2603.98,3.32,8.91,57.14,60.66,58.76,52.52,0.72,18.88,1.5,31.09,90.0
156.01,105.37,1.73,0.0,8.4,8.36,2363.07,6.56,8.91,57.26,61.08,58.73,52.52,0.71,18.77,1.49,60.06,90.0
156.31,104.83,1.72,0.0,8.4,8.36,2368.34,6.52,8.92,57.19,61.3,58.71,52.49,0.7,18.82,1.5,58.98,90.0
156.36,104.87,1.71,0.0,8.41,8.36,2368.9,6.52,8.92,57.13,61.39,58.66,52.49,0.66,18.66,1.48,58.96,90.0
156.33,104.89,1.73,0.0,8.41,8.37,2370.06,6.52,8.93,57.09,61.41,58.57,52.48,0.65,18.44,1.47,58.95,90.0
156.37,104.89,1.72,0.0,8.41,8.37,2369.71,6.53,8.93,57.01,61.39,58.52,52.39,0.65,18.64,1.48,59.11,90.0
156.4,104.93,1.72,0.0,8.42,8.38,2370.29,6.53,8.94,56.96,61.37,58.44,52.32,0.64,18.63,1.47,59.15,90.0
156.4,104.93,1.72,0.0,8.42,8.38,2370.57,6.53,8.95,56.9,61.33,58.34,52.29,0.65,18.47,1.46,59.16,90.0
156.42,104.92,1.71,0.0,8.42,8.38,2370.08,6.53,8.95,56.83,61.29,58.3,52.14,0.66,18.84,1.49,59.05,90.0
156.41,104.91,1.72,0.0,8.43,8.38,2371.3,6.53,8.96,56.75,61.24,58.26,52.16,0.65,18.62,1.47,59.02,90.0
156.44,104.94,1.72,0.0,8.43,8.38,2372.04,6.53,8.96,56.66,61.16,58.17,52.12,0.64,18.57,1.46,59.11,90.0
173.5,122.91,1.14,0.0,8.43,8.38,2602.25,3.36,8.96,56.55,60.83,58.16,52.08,0.73,18.64,1.47,30.83,90.0
156.28,105.15,1.72,0.0,8.43,8.38,2369.06,6.57,8.96,56.72,60.96,58.17,52.07,0.68,18.69,1.47,59.83,90.0
156.31,105.17,1.72,0.0,8.43,8.39,2370.28,6.56,8.97,56.62,61.03,58.13,52.07,0.66,18.59,1.46,59.76,90.0
156.34,105.18,1.72,0.0,8.44,8.39,2372.54,6.57,8.98,56.58,61.04,58.07,52.01,0.65,18.62,1.47,59.9,90.0
156.4,105.22,1.72,0.0,8.44,8.39,2372.77,6.55,8.98,56.53,61.03,58.03,51.95,0.64,18.7,1.47,59.64,90.0
156.4,105.21,1.72,0.0,8.44,8.4,2373.34,6.56,8.99,56.48,61.02,57.98,51.8,0.65,19.05,1.5,59.73,90.0
156.41,105.22,1.71,0.0,8.45,8.4,2374.53,6.56,8.99,56.45,60.97,57.92,51.78,0.64,18.97,1.49,59.71,90.0
156.41,105.27,1.72,0.0,8.45,8.4,2375.37,6.57,9.0,56.37,60.91,57.91,51.61,0.65,19.42,1.53,59.73,90.0
156.42,105.26,1.71,0.0,8.45,8.4,2374.96,6.57,9.0,56.35,60.87,57.83,51.65,0.63,19.14,1.5,59.83,90.0
156.4,105.26,1.72,0.0,8.46,8.41,2375.75,6.57,9.01,56.32,60.83,57.77,51.72,0.64,18.72,1.47,59.8,90.0
156.39,105.24,1.72,0.0,8.46,8.41,2376.64,6.57,9.01,56.27,60.8,57.75,51.69,0.62,18.71,1.47,59.74,90.0
156.33,105.48,1.72,0.0,8.46,8.41,2376.57,6.57,9.02,56.24,60.77,57.67,51.65,0.63,18.65,1.46,59.95,90.0
156.34,105.45,1.72,0.0,8.46,8.41,2376.74,6.58,9.02,56.18,60.73,57.67,51.41,0.63,19.4,1.52,60.05,90.0
156.34,105.46,1.72,0.0,8.47,8.41,2376.43,6.58,9.02,56.15,60.69,57.6,51.47,0.65,19.02,1.49,60.02,90.0
156.34,105.47,1.73,0.0,8.47,8.42,2376.92,6.57,9.02,56.07,60.64,57.6,51.38,0.64,19.33,1.51,59.99,90.0
156.33,105.46,1.72,0.0,8.46,8.42,2375.23,6.58,9.02,56.04,60.59,57.55,51.28,0.63,19.52,1.53,60.01,90.0
156.34,105.44,1.72,0.0,8.47,8.42,2376.11,6.58,9.03,56.04,60.57,57.52,51.26,0.62,19.47,1.52,60.02,90.0
156.35,105.48,1.71,0.0,8.47,8.42,2376.6,6.58,9.03,56.0,60.54,57.48,51.34,0.62,19.11,1.49,60.03,90.0
156.38,105.49,1.72,0.0,8.47,8.42,2377.65,6.58,9.03,55.98,60.52,57.45,51.14,0.62,19.69,1.54,60.05,90.0
156.39,105.51,1.72,0.0,8.47,8.42,2378.11,6.58,9.04,55.96,60.49,57.45,51.0,0.62,20.13,1.57,59.99,90.0
156.39,105.51,1.72,0.0,8.48,8.43,2379.65,6.59,9.04,55.92,60.46,57.41,51.01,0.62,20.01,1.56,60.06,90.0
156.32,105.63,1.73,0.0,8.48,8.43,2377.43,6.58,9.04,55.9,60.45,57.37,50.95,0.65,20.08,1.56,60.1,90.0
156.35,105.66,1.72,0.0,8.48,8.43,2380.68,6.58,9.05,55.88,60.43,57.35,50.91,0.63,20.14,1.57,59.96,90.0
156.33,105.66,1.72,0.0,8.48,8.43,2379.6,6.57,9.05,55.82,60.4,57.29,50.84,0.61,20.22,1.57,59.82,90.0
156.33,105.67,1.73,0.0,8.48,8.43,2380.62,6.57,9.05,55.82,60.37,57.28,50.77,0.63,20.42,1.59,59.78,90.0
156.35,105.66,1.72,0.0,8.48,8.43,2381.34,6.57,9.04,55.75,60.33,57.31,50.78,0.63,20.46,1.59,59.81,90.0
156.35,105.68,1.72,0.0,8.48,8.43,2382.89,6.58,9.05,55.76,60.32,57.28,50.85,0.62,20.13,1.57,60.0,90.0
156.36,105.68,1.73,0.0,8.49,8.43,2386.26,6.58,9.06,55.74,60.28,57.23,50.88,0.62,19.9,1.55,59.75,90.0
156.34,105.66,1.73,0.0,8.49,8.44,2383.67,6.57,9.06,55.7,60.26,57.24,50.75,0.62,20.28,1.58,59.83,90.0
156.35,105.68,1.73,0.0,8.48,8.43,2379.59,6.57,9.05,55.7,60.25,57.23,50.81,0.62,20.13,1.57,59.89,90.0
156.37,105.67,1.74,0.0,8.49,8.43,2379.24,6.58,9.05,55.68,60.22,57.17,50.74,0.62,20.18,1.57,60.16,90.0
156.39,105.68,1.74,0.0,8.5,8.45,2380.35,6.58,9.03,55.62,60.2,57.1,49.84,0.64,22.75,1.77,59.98,90.0
156.51,105.79,1.74,0.0,8.51,8.46,2384.13,6.57,9.05,54.83,59.83,56.92,48.22,0.61,27.27,2.12,59.84,90.0
156.62,105.88,1.73,0.0,8.55,8.49,2390.79,6.59,9.08,54.04,59.25,56.53,47.72,0.61,27.89,2.16,59.93,90.0
156.74,105.97,1.74,0.0,8.59,8.53,2395.21,6.59,9.13,53.4,58.63,55.97,47.24,0.6,28.08,2.15,59.86,90.0
156.8,106.0,1.74,0.0,8.62,8.56,2400.39,6.59,9.16,52.87,58.12,55.49,46.9,0.61,28.0,2.12,59.74,90.0
156.86,106.04,1.74,0.0,8.65,8.59,2401.93,6.6,9.2,52.35,57.63,55.02,46.65,0.6,27.68,2.07,59.77,90.0
156.97,106.11,1.75,0.0,8.68,8.62,2406.45,6.6,9.23,51.93,57.2,54.54,46.47,0.6,27.11,2.01,59.8,90.0
157.06,106.19,1.75,0.05,8.7,8.64,2410.43,6.61,9.26,51.56,56.83,54.14,46.24,0.6,26.84,1.97,59.81,90.0
157.09,106.22,1.75,0.01,8.73,8.66,2412.36,6.6,9.28,51.15,56.44,53.81,45.95,0.59,26.95,1.96,59.66,90.0
157.18,106.3,1.75,0.0,8.75,8.68,2414.0,6.61,9.3,50.83,56.09,53.45,45.77,0.59,26.72,1.92,59.7,90.0
157.22,106.34,1.76,0.0,8.77,8.71,2416.64,6.61,9.32,50.55,55.77,53.09,45.53,0.6,26.63,1.9,59.58,90.0
157.3,106.41,1.76,0.0,8.79,8.73,2419.39,6.61,9.33,50.3,55.52,52.83,45.37,0.6,26.54,1.88,59.61,90.0
157.36,106.48,1.76,0.0,8.81,8.74,2420.17,6.63,9.35,50.06,55.28,52.59,45.22,0.6,26.41,1.85,59.92,90.0
157.42,106.51,1.76,0.0,8.82,8.75,2422.49,6.62,9.37,49.83,55.02,52.33,45.04,0.6,26.39,1.84,59.75,90.0
157.45,106.55,1.76,0.0,8.83,8.76,2422.36,6.61,9.38,49.65,54.81,52.1,44.89,0.6,26.33,1.82,59.66,90.0
157.5,106.57,1.76,0.0,8.85,8.78,2422.91,6.61,9.4,49.44,54.61,51.87,44.71,0.59,26.35,1.82,59.66,90.0
157.56,106.65,1.77,0.0,8.86,8.79,2425.56,6.62,9.41,49.27,54.42,51.69,44.59,0.59,26.29,1.8,59.71,90.0
157.6,106.68,1.76,0.0,8.87,8.8,2426.83,6.62,9.43,49.1,54.26,51.51,44.48,0.59,26.25,1.79,59.66,90.0
157.62,106.7,1.76,0.0,8.87,8.8,2426.38,6.62,9.44,48.97,54.12,51.34,44.3,0.6,26.39,1.79,59.68,90.0
157.65,106.73,1.76,0.0,8.87,8.81,2428.62,6.62,9.45,48.83,53.99,51.22,44.19,0.6,26.36,1.79,59.65,90.0
157.68,106.75,1.76,0.0,8.88,8.81,2430.66,6.63,9.47,48.72,53.86,51.1,44.09,0.59,26.32,1.79,59.71,90.0
157.73,106.77,1.77,0.0,8.89,8.82,2432.67,6.63,9.48,48.6,53.75,50.98,44.0,0.6,26.38,1.78,59.68,90.0
157.73,106.79,1.77,0.0,8.89,8.82,2433.41,6.63,9.49,48.5,53.64,50.88,43.94,0.6,26.31,1.78,59.59,90.0
157.77,106.82,1.77,0.0,8.9,8.83,2434.16,6.63,9.5,48.4,53.55,50.73,43.84,0.6,26.27,1.77,59.66,90.0
157.78,106.84,1.75,0.0,8.9,8.83,2436.66,6.63,9.51,48.32,53.46,50.64,43.79,0.59,26.22,1.76,59.56,90.0
157.83,106.87,1.76,0.0,8.91,8.84,2437.58,6.64,9.52,48.26,53.37,50.52,43.73,0.6,26.13,1.74,59.68,90.0
157.85,106.9,1.77,0.0,8.91,8.84,2438.96,6.63,9.53,48.2,53.31,50.43,43.6,0.59,26.35,1.75,59.57,90.0
157.86,106.9,1.77,0.0,8.92,8.85,2439.99,6.63,9.53,48.13,53.23,50.34,43.55,0.59,26.27,1.74,59.54,90.0
157.87,106.91,1.77,0.0,8.92,8.85,2439.26,6.63,9.54,48.05,53.15,50.27,43.49,0.59,26.31,1.74,59.6,90.0
157.91,106.94,1.77,0.0,8.93,8.85,2438.87,6.63,9.54,48.01,53.1,50.18,43.41,0.59,26.33,1.74,59.56,90.0
157.91,106.95,1.76,0.0,8.92,8.85,2437.02,6.63,9.54,47.97,53.07,50.12,43.33,0.59,26.4,1.75,59.75,90.0
157.91,106.97,1.78,0.0,8.92,8.85,2436.22,6.63,9.54,47.88,53.01,50.05,43.32,0.6,26.28,1.73,59.62,90.0
157.9,106.94,1.78,0.0,8.92,8.85,2437.04,6.62,9.54,47.82,52.94,50.04,43.31,0.59,26.24,1.73,59.57,90.0
157.95,106.97,1.77,0.0,8.93,8.86,2436.31,6.63,9.55,47.77,52.88,49.96,43.25,0.6,26.26,1.73,59.71,90.0
157.96,107.0,1.78,0.0,8.93,8.86,2437.45,6.62,9.55,47.72,52.84,49.95,43.18,0.61,26.48,1.74,59.59,90.0
157.96,107.02,1.78,0.0,8.94,8.86,2439.74,6.63,9.55,47.68,52.8,49.88,43.15,0.61,26.41,1.73,59.56,90.0
157.96,107.05,1.78,0.0,8.94,8.87,2440.36,6.63,9.56,47.65,52.76,49.83,43.08,0.61,26.53,1.74,59.61,90.0
157.98,107.05,1.79,0.0,8.94,8.87,2439.91,6.63,9.56,47.61,52.72,49.79,43.07,0.61,26.44,1.73,59.64,90.0
157.99,107.06,1.79,0.0,8.94,8.87,2440.12,6.63,9.57,47.56,52.67,49.78,43.08,0.6,26.4,1.73,59.6,90.0
158.01,107.1,1.79,0.0,8.95,8.88,2441.29,6.64,9.57,47.54,52.64,49.74,43.07,0.6,26.31,1.72,59.8,90.0
158.03,107.1,1.79,0.0,8.95,8.88,2442.9,6.64,9.58,47.49,52.6,49.7,42.99,0.6,26.49,1.73,59.65,90.0
158.06,107.14,1.79,0.0,8.95,8.88,2443.03,6.64,9.58,47.47,52.59,49.7,42.97,0.6,26.51,1.74,59.62,90.0
158.05,107.12,1.79,0.0,8.96,8.88,2442.8,6.64,9.58,47.45,52.56,49.63,42.94,0.6,26.4,1.73,59.61,90.0
158.08,107.15,1.79,0.0,8.95,8.88,2444.4,6.64,9.58,47.42,52.54,49.6,42.92,0.6,26.39,1.72,59.68,90.0
158.08,107.13,1.79,0.0,8.95,8.88,2443.7,6.63,9.58,47.39,52.51,49.56,42.91,0.6,26.34,1.72,59.63,90.0
158.09,107.16,1.8,0.0,8.96,8.88,2443.91,6.64,9.58,47.38,52.49,49.56,42.91,0.6,26.33,1.72,59.74,90.0
158.09,107.14,1.79,0.0,8.96,8.89,2443.93,6.63,9.59,47.35,52.47,49.51,42.88,0.6,26.3,1.72,59.62,90.0
158.09,107.14,1.78,0.0,8.96,8.89,2444.33,6.65,9.59,47.32,52.44,49.52,42.85,0.6,26.34,1.72,59.81,90.0
158.11,107.14,1.79,0.0,8.96,8.89,2445.25,6.64,9.6,47.29,52.41,49.5,42.84,0.6,26.31,1.72,59.56,90.0
158.13,107.17,1.78,0.0,8.97,8.89,2445.63,6.65,9.6,47.28,52.39,49.48,42.85,0.6,26.27,1.72,59.89,90.0
158.13,107.17,1.79,0.0,8.97,8.9,2445.41,6.65,9.6,47.28,52.37,49.44,42.8,0.6,26.28,1.72,59.73,90.0
158.12,107.17,1.78,0.0,8.97,8.9,2445.77,6.65,9.6,47.24,52.37,49.43,42.76,0.6,26.39,1.73,59.73,90.0
158.11,107.15,1.78,0.0,8.97,8.9,2445.18,6.66,9.6,47.24,52.34,49.39,42.73,0.61,26.31,1.72,59.89,90.0
158.11,107.17,1.78,0.0,8.97,8.9,2445.23,6.65,9.6,47.22,52.34,49.36,42.7,0.6,26.37,1.72,59.84,90.0
158.13,107.19,1.78,0.0,8.97,8.89,2447.04,6.64,9.6,47.19,52.33,49.39,42.68,0.6,26.51,1.73,59.6,90.0
158.14,107.22,1.78,0.0,8.97,8.89,2446.76,6.64,9.6,47.15,52.3,49.37,42.68,0.6,26.47,1.73,59.59,90.0
158.16,107.21,1.78,0.0,8.97,8.89,2445.28,6.64,9.6,47.13,52.28,49.33,42.67,0.6,26.4,1.72,59.67,90.0
158.18,107.21,1.79,0.0,8.97,8.9,2447.13,6.63,9.6,47.11,52.26,49.33,42.67,0.6,26.4,1.72,59.57,90.0
158.15,107.19,1.78,0.0,8.97,8.9,2446.37,6.65,9.6,47.11,52.23,49.31,42.66,0.6,26.37,1.72,59.83,90.0
158.13,107.18,1.78,0.0,8.97,8.9,2446.46,6.63,9.6,47.09,52.21,49.28,42.66,0.6,26.28,1.71,59.55,90.0
158.15,107.19,1.78,0.0,8.97,8.9,2445.68,6.64,9.6,47.09,52.2,49.29,42.65,0.6,26.38,1.72,59.67,90.0
158.15,107.22,1.78,0.0,8.97,8.89,2443.84,6.63,9.6,47.08,52.2,49.26,42.64,0.6,26.31,1.71,59.59,90.0
158.16,107.22,1.79,0.0,8.96,8.89,2442.25,6.63,9.6,47.08,52.2,49.24,42.6,0.6,26.39,1.71,59.7,90.0
158.16,107.22,1.79,0.0,8.96,8.89,2443.43,6.63,9.6,47.06,52.18,49.24,42.6,0.6,26.32,1.71,59.6,90.0
158.16,107.21,1.78,0.0,8.97,8.9,2442.9,6.65,9.6,47.05,52.17,49.22,42.59,0.6,26.34,1.72,59.85,90.0
158.17,107.22,1.79,0.0,8.97,8.9,2442.16,6.63,9.6,47.01,52.14,49.22,42.57,0.6,26.39,1.72,59.68,90.0
158.2,107.22,1.78,0.0,8.96,8.89,2442.52,6.63,9.6,47.0,52.13,49.23,42.57,0.61,26.44,1.73,59.63,90.0
158.17,107.2,1.78,0.0,8.97,8.89,2444.22,6.63,9.6,47.0,52.1,49.19,42.59,0.61,26.28,1.71,59.65,90.0
158.15,107.22,1.78,0.0,8.96,8.89,2442.13,6.63,9.59,47.01,52.11,49.18,42.56,0.61,26.32,1.71,59.72,90.0
158.19,107.24,1.79,0.0,8.96,8.89,2442.73,6.63,9.6,46.96,52.1,49.19,42.55,0.62,26.33,1.72,59.61,90.0
158.17,107.2,1.78,0.0,8.96,8.89,2443.11,6.63,9.6,46.97,52.08,49.15,42.54,0.62,26.29,1.71,59.58,90.0
158.19,107.22,1.78,0.0,8.97,8.89,2440.7,6.63,9.6,46.99,52.09,49.14,42.52,0.62,26.35,1.71,59.69,90.0
158.18,107.2,1.79,0.0,8.97,8.89,2439.73,6.63,9.6,46.98,52.09,49.12,42.5,0.62,26.33,1.71,59.74,90.0
158.19,107.21,1.78,0.0,8.97,8.9,2442.93,6.64,9.6,46.92,52.08,49.15,42.52,0.6,26.32,1.72,59.69,90.0
158.2,107.23,1.79,0.0,8.97,8.9,2440.39,6.63,9.6,46.94,52.07,49.12,42.52,0.6,26.23,1.71,59.66,90.0
158.19,107.2,1.79,0.0,8.98,8.9,2442.08,6.63,9.6,46.93,52.06,49.12,42.51,0.59,26.29,1.71,59.61,90.0
158.21,107.24,1.79,0.0,8.98,8.9,2443.84,6.64,9.6,46.93,52.05,49.11,42.51,0.6,26.3,1.71,59.71,90.0
158.22,107.22,1.8,0.0,8.98,8.91,2447.48,6.64,9.61,46.95,52.06,49.11,42.51,0.6,26.29,1.71,59.62,90.0
158.24,107.25,1.8,0.0,8.99,8.91,2450.23,6.63,9.61,46.94,52.05,49.08,42.5,0.59,26.22,1.7,59.47,90.0
158.23,107.25,1.8,0.0,8.98,8.91,2446.92,6.63,9.61,46.91,52.04,49.1,42.5,0.59,26.21,1.71,59.62,90.0
158.22,107.25,1.78,0.0,8.98,8.91,2446.01,6.63,9.6,46.91,52.03,49.08,42.51,0.59,26.14,1.7,59.57,90.0
158.23,107.25,1.79,0.0,8.98,8.9,2446.5,6.63,9.6,46.89,52.02,49.09,42.51,0.59,26.17,1.7,59.57,90.0
158.24,107.25,1.79,0.0,8.98,8.91,2448.67,6.64,9.61,46.9,52.01,49.09,42.52,0.59,26.16,1.7,59.63,90.0
158.23,107.26,1.79,0.0,8.98,8.91,2448.59,6.63,9.61,46.91,52.01,49.07,42.51,0.59,26.12,1.7,59.53,90.0
158.24,107.24,1.79,0.0,8.99,8.91,2445.06,6.65,9.61,46.9,52.01,49.07,42.49,0.6,26.23,1.7,59.82,90.0
158.22,107.24,1.8,0.0,8.99,8.91,2444.97,6.63,9.61,46.89,52.01,49.06,42.49,0.6,26.15,1.7,59.59,90.0
158.23,107.25,1.8,0.0,8.99,8.91,2448.16,6.64,9.61,46.89,52.01,49.05,42.46,0.6,26.18,1.71,59.53,90.0
158.25,107.25,1.8,0.0,8.99,8.91,2448.0,6.63,9.61,46.88,51.99,49.06,42.46,0.6,26.23,1.71,59.57,90.0
158.25,107.26,1.8,0.0,8.98,8.91,2449.37,6.63,9.61,46.88,51.98,49.06,42.48,0.6,26.19,1.71,59.53,90.0
158.24,107.27,1.79,0.0,8.97,8.9,2444.61,6.63,9.6,46.87,51.98,49.05,42.44,0.61,26.29,1.71,59.57,90.0
158.25,107.27,1.79,0.0,8.97,8.89,2443.22,6.62,9.6,46.85,51.97,49.07,42.45,0.59,26.26,1.71,59.56,90.0
158.24,107.25,1.79,0.0,8.97,8.89,2444.82,6.62,9.6,46.83,51.94,49.04,42.46,0.59,26.17,1.7,59.56,90.0
158.24,107.26,1.79,0.0,8.97,8.89,2444.38,6.63,9.6,46.84,51.94,49.01,42.46,0.59,26.09,1.69,59.72,90.0
158.23,107.24,1.79,0.0,8.97,8.9,2443.63,6.64,9.6,46.85,51.95,49.0,42.44,0.59,26.12,1.7,59.84,90.0
158.24,107.27,1.78,0.0,8.97,8.9,2443.07,6.63,9.6,46.82,51.94,48.99,42.42,0.59,26.18,1.7,59.62,90.0
158.25,107.28,1.79,0.0,8.97,8.9,2442.31,6.64,9.6,46.8,51.92,49.01,42.42,0.59,26.2,1.71,59.85,90.0
158.25,107.26,1.79,0.0,8.98,8.91,2442.53,6.64,9.6,46.8,51.9,49.0,42.42,0.59,26.12,1.7,59.88,90.0
158.25,107.27,1.78,0.0,8.98,8.91,2442.88,6.63,9.6,46.8,51.89,48.95,42.4,0.59,26.13,1.69,59.63,90.0
158.25,107.28,1.79,0.0,8.98,8.9,2442.14,6.64,9.6,46.8,51.88,48.97,42.38,0.59,26.24,1.71,59.9,90.0
158.25,107.27,1.79,0.0,8.98,8.91,2442.15,6.64,9.61,46.8,51.88,48.96,42.4,0.59,26.09,1.7,59.89,90.0
158.26,107.27,1.79,0.0,8.98,8.91,2442.04,6.64,9.6,46.8,51.88,48.96,42.38,0.59,26.24,1.71,59.81,90.0
158.25,107.27,1.8,0.0,8.99,8.91,2441.96,6.63,9.61,46.79,51.89,48.96,42.37,0.59,26.2,1.71,59.65,90.0
158.25,107.26,1.8,0.0,8.98,8.91,2442.75,6.65,9.61,46.77,51.87,48.97,42.35,0.6,26.31,1.71,59.93,90.0
158.26,107.27,1.8,0.0,8.99,8.91,2443.89,6.64,9.61,46.75,51.86,48.98,42.36,0.6,26.28,1.71,59.74,90.0
158.26,107.26,1.81,0.0,8.99,8.92,2445.81,6.64,9.61,46.77,51.85,48.95,42.35,0.6,26.21,1.71,59.68,90.0
158.28,107.28,1.8,0.0,9.0,8.92,2447.74,6.64,9.61,46.77,51.85,48.95,42.33,0.6,26.36,1.71,59.72,90.0
158.28,107.29,1.8,0.0,9.0,8.92,2448.51,6.64,9.61,46.79,51.87,48.91,42.31,0.6,26.32,1.71,59.57,90.0
158.27,107.28,1.81,0.0,9.0,8.92,2448.37,6.64,9.61,46.78,51.87,48.9,42.31,0.6,26.25,1.71,59.67,90.0
158.27,107.31,1.8,0.0,9.0,8.92,2449.39,6.63,9.61,46.78,51.88,48.92,42.28,0.6,26.43,1.72,59.53,90.0
158.28,107.3,1.79,0.0,8.99,8.92,2444.56,6.63,9.61,46.77,51.87,48.93,42.29,0.6,26.42,1.72,59.61,90.0
158.27,107.29,1.79,0.0,8.99,8.92,2443.51,6.64,9.61,46.76,51.84,48.94,42.3,0.6,26.4,1.72,59.83,90.0
158.28,107.28,1.79,0.0,8.99,8.92,2444.95,6.64,9.61,46.74,51.81,48.93,42.3,0.6,26.37,1.72,59.76,90.0
158.3,107.31,1.79,0.0,9.0,8.92,2447.4,6.64,9.61,46.73,51.8,48.91,42.3,0.61,26.39,1.71,59.78,90.0
158.3,107.32,1.78,0.0,8.99,8.92,2447.43,6.63,9.61,46.71,51.8,48.92,42.29,0.6,26.39,1.72,59.57,90.0
158.31,107.33,1.79,0.0,9.0,8.92,2449.7,6.64,9.62,46.7,51.79,48.91,42.31,0.6,26.29,1.71,59.6,90.0
158.32,107.34,1.8,0.0,9.0,8.92,2449.37,6.63,9.62,46.69,51.77,48.89,42.3,0.6,26.26,1.71,59.52,90.0
